Nom,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Jacqueline Gasser,,2:24.70,,,,,,,,,,,,,
Julia Meienberg,,,,,,,,,,,,,,2:45.71,
Nadja Dettling,,,,,,,,3:01.50,,,,,,,
Tanja Haas,,2:41.56,2:32.46,2:38.24,,,,,,,,,,,
Nia Pfändler,,,,,,,,,,,3:27.68,,,,
Sabine Kuonen,2:21.58,2:19.31,2:20.86,2:19.75,2:18.63,2:18.17,2:25.87,,,,,,,,
Ella Bottari,,,,,,,,,,,,,2:32.55,2:35.84,
Julie Salomon,,,,,,,2:58.41,,,,,,,,
Pascaline Gremion,,,,,,,,,,,,,3:02.04,,
Martina Fontanive,,2:32.73,,2:32.65,,,,,,,,,,,
Vanessa Lo Russo,,,,2:59.09,,,,,,,,,,,
Lea Friedlos,,,,,,,,,,,,,,,2:53.91
Mira Jacobs,,,,,,,,,,,,,,2:42.81,
Estelle Dolet,,,,,,,,,,,,,,2:17.67,2:24.47
Gianna Jägli,,,,,,,,,,2:48.05,2:49.40,,,,
Lieke Wehrung,,,,,,,,,,,,,2:21.29,2:11.76,2:09.05
Ladina Scheidegger,,,,,,,,,2:45.33,,2:43.03,,,,
Jael Berchtold,,,,,,,,,,,,,2:25.39,,
Karen Lister,,,2:20.88,,,,,,,,,,,,
Lea Fritsche,,,,3:36.66,3:45.84,,3:14.60,2:56.68,,,,,,,
Alessia Prospero,,,,,,,2:35.44,,,,,,,,
Géraldine Fournier,,,,,,,,,,,,,2:33.73,,
Nadine Hannich,,,2:37.47,,,,,,,,,,,,
Sandra Müller,,,,,,2:52.45,,,,2:33.70,,,,,2:20.02
Patrizia Leonardi,,,,,,,,2:41.51,,,,,,,
Sämäntha Kropf,,,,,,,,,,2:37.01,2:38.49,,,,
Jenna Bolumar,,,2:41.10,,2:27.53,2:27.15,2:29.34,2:22.93,2:21.70,,,2:17.79,,,
Sarah Graf,,,,,3:12.28,2:59.14,3:00.41,,,2:38.28,2:39.96,2:48.18,,,
Eliana Köpfli,2:49.86,,,,,,,,,,,,,,
Giorgia Tiraboschi,,,,,,,3:01.85,,,,,,,,
Flavie Roncoroni,,,,,,2:35.44,2:25.31,2:21.91,2:23.59,,,,,,
Sophie Baumann,,,,,,,,,,,2:30.19,2:23.23,2:17.68,2:12.69,2:11.22
Lara Lehmann,,,,,,,,,,,,,,2:48.10,2:36.04
Isabelle Bütler,,2:54.94,,3:00.40,2:49.58,,,2:57.36,,,2:43.97,,2:44.08,2:44.50,2:47.40
Muriel Eggerschwiler,,,,,,,,2:50.31,,,,,,,
Vanja Spänni,2:45.10,3:00.90,,,,,,,,,,,,,
Laëtitia Froidevaux,2:35.32,,,,,,,,,,,,,,
Joséphine Lambiel,,2:38.71,,,,,,,,,,,,,
Diana de Oliveira,,,,3:15.72,,,,,,,,,,,
Natalie Hug,,,3:01.16,,,,,,,,,,,,
Lea Weibel,,,,,3:12.32,,,,,,,,,,
Linda Peter,,,,,,2:43.93,,,,,2:25.03,,2:24.16,,
Moana Schönenberger,,,,,,,,,,,3:43.46,,,,
Liv Dufner,,,,,,,,,,,,,,,2:55.53
Regula Schäpper,,,,,,,,2:36.35,2:34.68,,,,,,
Anita Inderbitzin,2:50.38,,,,,,,,,,,,,,
Louisa Mallett,,,,,,,,,,,,2:50.34,,,
Siria Tomeo,,,,,,,,,,,,,3:09.56,,
Maria Luisa Quirici,,2:26.64,2:28.11,,,,2:32.00,2:35.56,2:41.73,,,,,,
Eliana Brianza,,2:30.23,,,,,,,,,,,,,
Caroline Kuonen,2:33.25,2:34.91,2:32.04,,,,,,,,,,,,
Lena Nothdurft,,,,,,,,,,,,,3:01.39,,
Laura Michel,,,,,,,,,,,,2:27.75,,,
Sarina Kobel,,,,,,,,,,,,,2:42.25,,
Lisa Grütter,,,,,,,,2:41.13,,,,,,,
Anna Salud,,,,,,,,,,,,,,2:51.51,
Maëlle Bays,,,,,,,,,,2:25.04,,,,,
Michelle Bossart,,,,,,,,,,,,,2:17.50,2:19.84,2:21.23
Mirjam Bossart,,,,,,,2:34.56,2:32.80,2:33.27,,,,,,
Sarina Walmer,,,,,,,2:38.88,,,,,,,,
Andrea Brogle,,,,,,,2:42.16,,,,,,,,
Deborah Leu,3:02.96,,,,,,,,,,,,,,
Irina Dallo,,,,,,,,2:31.30,2:28.19,2:26.08,,,,,
Zoe Bischofberger,,,,3:25.31,3:28.88,3:29.42,,,,,,,,,
Salome Brunner,,,2:30.81,,2:28.59,2:31.29,,,,,,,,,
Melanie Kürzi,,,,,,,,,,,3:25.28,,,,
Victoria Fronebner,,,,,,,2:38.05,2:33.79,,,,,,,
Robine Bodenmann,,,,,,,,2:41.02,2:40.36,2:43.13,2:36.53,,,,
Odile Rufener,2:27.47,2:30.07,,,,,,,,,,,,,
Lisa Rasch,,,,,,,,,2:42.18,,,,,,
Lia Flattich,,,,,,,,,,,,,2:28.75,2:37.29,
Karin Schmutz,,,,,,,,,,,3:21.15,3:40.68,,,3:32.18
Leila Ayari,2:33.26,,,,,,,,,,,,,,
Olivia Bissegger,,2:34.64,,,,2:37.02,,2:23.72,2:23.73,2:26.14,2:30.54,,,,
Joelle Burkhard,,,,,2:55.39,,,,,,,,,,
Lea Bertini,,,2:50.73,,,,,,,,,,,,
Lisa Imperatori,,,,,,,,3:06.84,,,,,,,
Petra Fontanive,2:29.46,2:25.60,,2:25.09,,,,,,,,2:21.64,,,
Fiammetta Troxler,,,,,,,2:17.65,2:14.42,2:13.55,2:16.87,2:20.53,2:18.54,2:24.47,,
Julie Gay-Crosier,,,,,,,,,,2:36.06,2:34.10,2:30.72,,,
Franziska Blaudszun,,,,,,,,,2:53.87,2:56.60,,,3:12.76,,
Lea Helfenberger,,,,,,,,3:02.19,,,,,,,
Alina Motzer,,,,,,,,,,,,,2:55.75,,
Lea Haldner,,2:24.48,2:22.10,2:24.78,,,,,,,,,,,
Amelia Gugger,,,,,,,,,2:48.56,,,,,,
Pascale Durrer,,,,,,,,,,,,2:45.94,,,
Lia Zgraggen,,,,,,,,,,,,,,,2:57.58
Leonie Kreis,,,,2:50.19,2:45.80,,,,,,,,,,
Aline Moos,,2:36.04,,,,,,,,,,,,,
Anna Franzen,,,,,,,,,,2:44.97,2:45.99,,,,
Rahel Huggenberger,,,2:57.27,,,,,,,,,,,,
Emily Huber,,,,,,,,,,,,,3:22.06,,
Meret Tschannen,,,,,,,,,,,,,,,2:45.59
Paola Stornetta,,,3:09.81,,,,,,,,,,,,
Nadine Odermatt,,,,,,,,,,,,2:48.73,,,
Rebecca Wigger,,,,,,,,,,2:34.13,,,2:31.29,,
Shoelle Bruhin,,,,,,,,,,,,,2:28.83,,
Patrizia Neuenschwander,,,,,,,,,,3:57.04,,,,,
Luzia Föhn,3:08.16,,,,,,,,,,,,,,
Tania Délèze,2:42.77,2:31.55,2:25.22,,,,,,,,,,,,
Sofie Steinmann,,,,,,,,,,,,,,3:16.25,
Nina Rosamilia,,,,,,,,,,,,2:39.77,,,
Rachel Pellaud,,,,,,,2:29.50,2:48.59,2:31.42,,2:27.60,2:29.73,,,
Laura Wohlgemuth,,,2:45.31,2:27.90,2:37.88,,,,,,,,,,
Delia Scherrer,,,,2:33.40,2:22.77,2:18.70,2:17.46,2:19.28,2:16.07,2:18.67,,2:16.87,2:17.10,2:19.98,2:16.02
Leonie Roos,,,,,,,,,,,,,2:43.48,,
Joëlle Flück,2:12.64,2:12.01,2:09.22,2:09.76,2:07.65,2:06.76mM,2:07.08,2:08.45,2:10.45,,2:16.89,,,,
Charlotte Donzallaz,,,,,,,,,2:43.02,2:38.18,2:27.74,2:29.86,,2:30.07,2:28.16
Vera Tattarletti,,,,,,,,,,,,,2:55.35,,
Alina Pochon,,,,,,,,,2:31.49,2:35.04,2:30.61,,,,
Katelyn Adel,,,,,,,,,,,,,2:25.69,2:21.26,2:21.00
Sarina Betschart,,,,,2:50.48,,,,,,,,,,
Seraina Eigenmann,,,,,,,,,,,2:47.13,,,,
Michelle Huwiler,,3:44.92,,,,,,,,,,,,,
Aline Spörri,,,,,,3:29.06,3:46.27,3:32.13,,,,,,,
Chiara Zanella,,,,,,,,,,,2:26.65,,,,
Michèle Ritter,,,,2:35.32,,,,,,,,,,,
Jasmin Wüst,,,,,,2:33.19,2:26.61,2:30.78,2:38.61,,,,,,
Romane Wolhauser,,,,,,,,,,,,2:33.29,,,2:20.73
Clélia Rard-Reuse,,,2:33.98,2:32.18,2:26.86,,,,,,,,,,
Clémentine Bischoff,,,,,,2:44.12,3:00.64,,,,,,,,
Anja von Stokar,,,,,,3:28.42,,,,,,,,,
Janine Hottinger,,,,,,2:50.31,2:56.02,,,,,,,,
Kira Widmer,,,,,,,,,,,,,2:31.43,,
Valentina Fragale,,2:53.41,,,,,,,,,,,,,
Mira Brnadic,,,,,,,,,,,2:47.12,,,,
Sasha Freedman,,,,,,,,,,,,,,,2:43.36
Catherine Fournier,,,2:52.94,,,,,,,,,,,,
Doris Zellweger,,2:33.96,,,,,,,,,,,,,
Emma Apostol,,,,,,,,,,,,,2:43.05,,
Lynn Helfenstein,,,,,,,,,,,,2:38.79,2:37.92,,2:37.81
Géraldine Cammisar,,,2:45.45,,,,,,,,,,,,
Vanessa Kellerhals,,2:42.45,,,,,,,,,,,,,
Stella Oberlin,,,,,,,,,,,2:40.30,,,,
Sina Schlup,,,,,,,,,,,,,2:56.52,,
Kim Glaus,,,,,,,,,,,,,,,2:38.74
Fabienne Schneider,,,,,,,2:49.71,,,,,,,,
Synne Muggerud Sørensen,,,,,,2:27.36,,,,,,,,,
Mélanie Naulot,,,,,,,,2:33.02,,,,,,,
Ramona Steiner,,,,,,,,,,3:03.11,,,,,
Dunja Mäder,,,,,,,,,,,,2:35.19,,,
Gianna Bochsler,,,,,,,,,,,2:58.95,,,,
Bettina Aebi,2:37.76,,,,,,,,,,,,,,
Elisabeth Anliker,2:48.05,2:46.60,2:39.37,2:43.79,2:32.04,2:27.76,,,,,,,,,
Charlotte Matos,,2:44.59,,,,,,,,,,,,,
Alicia Schär,,,,,,,,,,,,,2:26.82,2:21.51,2:18.92
Elina Magaldi,,,,,,,,,,,,,2:50.46,,2:45.55
Angela Grab,,,,,,,,,,,,,2:54.37,2:46.65,2:45.05
Aline Bernhard,,,,,,,,,,,,,,2:39.01,
Meret Kübler,,,,,,,,3:10.55,,,,,2:55.27,,
Kim Barth,,,,,,,,,,,,,2:54.39,,
Myrtha Krähenbühl,,,,,,2:31.22,,,,,,,,,
Ella Filipovic,,,,,,,2:40.08,2:29.16,2:27.95,2:26.43,2:23.79,2:35.15,2:36.94,,
Marie Wyder,,2:41.01,2:37.20,2:43.86,,,,,,,,,,,
Seraina Badertscher,2:20.63,,,,,,,,,,,,,,
Malin Rahm,,,,,,,,,,,,,,,2:21.43
Anja Oppliger,,,,,,,,,,,,2:51.94,2:54.82,,
Alina Hert,,,,,,,,,,,,2:30.24,2:26.92,2:23.13,
Sharon Rebsamen,,,,,,,,,,,,2:44.93,2:53.08,,2:44.71
Marlis Wickli,2:19.48,2:17.56,2:19.33,2:25.14,2:18.49,2:22.93,2:22.96,2:22.06,2:20.09,,,,,,
Johanna Romano,,,,,,,,,,2:54.18,,2:56.80,2:49.23,,
Nalani Tischhauser,,,,,,,,,,,,,2:27.89,,2:31.05
Jaël Stauffer,,,,,,,,,,,,2:55.49,,,
Magali Beuchat,,,,,,2:29.20,,,,,,,,,
Alice Luisoni,,,,,,,,,,,3:02.47,,,,
Ottavia Bulloni,,,,,,,,,2:44.76,,,,,,
Liezl Wocke,2:44.82,2:43.53,,,,,,,,,,,,,
Lea Waldburger,,,,,,,,,,,,,2:41.61,,
Marta Gabaglio,2:43.68,2:53.79,,,,,,,,,,,,,
Lea Krebs,,,,,,,,,,,,,,2:33.98,
Safia Ben Mabkhout,,,2:31.31,,2:32.50,,,,,,,,,,
Jill Peter,,,,,,,,,,,,3:10.28,3:15.26,,3:18.84
Nicole Head,2:44.82,2:46.75,,,,,,,,,,,,,
Lucienne Chrétien,,,,,,,,,,,,,,,2:25.94
Sarah Gumy,,3:13.37,2:50.09,,,,,,,,,,,,
Meret Stückelberger,,,,,,,,,,,,,,2:34.04,
Laura Hedinger,,,,,,,,,,,2:39.25,,,,
Bettina Meyer,2:29.67,,,,,,,,,,,2:24.00,,,
Anke Leekens,,,,,,,,,,,2:35.89,2:30.91,,,
Silja Catillaz,,,,,,,,,,,,2:43.07,2:44.36,,
Clémence Lambert,,,,,,,,,,2:31.47,2:25.30,,,,
Johanna Kannewischer,,,,,,,2:30.64,2:26.41,,,,,2:24.68,2:36.39,
Melanie Birrer,3:03.89,3:20.39,,,,,,,,,,,,,
Simone Lanz-Ryf,2:32.02,,,,,,,,,,,,,,
Manuela Isenschmid,,,2:39.68,,,,,,,,,,,,
Noémie Salamin,,,,,,,,,,2:38.24,,2:28.31,,,
Fiona Zoebeli,,,,,,,,,2:30.21,2:27.00,2:25.89,2:28.83,,,
Sarina Hänggli,,,,2:44.06,,,,,,,,,,,
Jana Maestri,,,,,,,,,,,,,,2:42.62,3:00.91
Manuela Krieg,,,,,,,,,,,3:16.00,,,,
Vera Rieger,,,,,,,,,2:27.46,,,,,,
Noemi Stamm,,,,,,,,,,,,2:38.87,2:42.09,2:46.48A,
Livia Lederer,,,,2:50.88,,,,,,,,,,,
Nicole Niederberger,,,,,,,,,,,,,,2:27.66,2:28.73
Yael Egger,,,,,,,,,,,,,,2:44.93A,2:35.88
Chloé Reber,,,,2:50.60,,,,,,,,,,,
Molly Renfer,,,,,,2:09.12,2:09.42,2:08.33,2:10.60,2:13.33,,,,,
Dominique Blatter,,,,,,2:26.18,2:30.23,2:30.80,2:19.58,2:21.52,2:24.51,2:17.88,,2:26.72,2:38.02
Fabienne Meier,,,,,,,,,,,,2:34.37,,,
Meret Jakob,,,,,,,,,,,,,,2:40.59,
Cécile Carron,,,,,,,,,,,,,,2:51.75,
Camilla Dagani,,,,,,,,2:40.04,,,,,,,
Carla Schuler,,,2:38.64,,,,,,,,,,,,
Julie Leuenberger,,,,,,,,,,,3:10.54,,,,
Daria Tobler,,,,,,,2:40.82,2:30.79,,2:24.78,,,,,
Liliana Baptista,,2:32.04,,,,,,,,,,,,,
Fabienne Bill,,,2:48.94,2:58.03,,,,,,,,,,,
Carina Waldvogel,,,,,,,,,,,,,2:50.15,,
Valentina Rosamilia,,,,,,,,,,,,2:22.98,2:09.17,2:05.78,2:07.48
Yvana Zemp,,,,,2:35.25,2:56.85,,,,,,,,,
Justine Luçon,,3:12.43,,,,,,,,,,,,,
Andrea Wälchli,,2:36.98,,,,,,,,,,,,,
Leandra Lutz,,,,,,,,,,2:26.64,2:23.34,,,,
Selina Amsler,,,,,,,,,,,,2:24.04,2:18.23,2:17.14,2:17.05
Marina Glaus,2:33.26,,,,,,,,,,,,,,
Lara Weidmann,,,,,,,,,,3:00.84,,,,,
Valérie Graff,,2:26.43,,,,2:23.52,,,,,,,,,
Tosca Tiralosi,,,,,,,,,,3:05.28,,,,,
Rosanna Schiavone,2:31.43,2:30.89,,,,,,,,,,,,,
Katja Schmid,,,,,,,,,,,,,2:25.43,,
Antonia Dominioni,,,,,,2:33.72,,,,,,,,,
Joana Weiser,,,,,,,,,,,,2:52.06,2:57.51,2:41.86,2:48.96
Riana Tobler,,,,,,,,,,3:38.49,,,,,
Marine Follonier,,,,,,,,2:34.04,,,,,,,
Téa Emaldi,,,,,,,,,,,,2:27.32,,,
Sandrine Desboeufs,,,,2:48.96,,,,,,,,,,,
Tamara Muff,,,,,,,,,,,,,2:53.85,2:44.91,
Petra Reber,,,2:35.96,,,,,,,,,,,,
Jeanne Wildisen,,,,,,,2:29.37,2:27.75,2:29.61,2:24.31,2:25.21,2:23.94,,,
Nicole Giulieri,2:50.25,2:43.72,2:41.81,2:47.26,,,,,,,,,,,
Jana Piller,,,,,,2:21.25,2:28.52,2:34.43,,,,,,,
Julia Hayoz,2:28.05,2:24.76,2:24.57,,,,,,,,,,,,
Alice Maddalena,,,,,,,,,,,,2:37.74,2:29.39,,
Nathalie Burkhard,2:40.08,2:49.70,,,,,,,,,,,,,
Tünde Günther,,,,,,,,,,,,,,2:59.59,
Christina Waldispühl,,,,2:48.79,,,,,,,,,,,
Petra Kümin,,,,,,,,,,,,,3:05.93,,
Lenja Heusser,,,,,,,,,,,,,,2:36.94A,2:38.58
Saskia Buser,,,,,,,,,,,2:43.07,,,,
Chiara Bosshart,,2:46.87,2:39.65,,,,,,,,,,,,
Patrizia Eha,,,,2:52.40,,,,,,,,,,,
Anja Rölli,,,,,,,,,,,,,2:41.52,,
Melissa Mattle,,,,2:38.13,2:33.53,2:31.27,,,,,,,,,
Rahel Rebsamen,,,2:30.76,,2:36.80,2:30.18,2:49.37,,,,,,,,
Flavia Rüegg,,,,,,,,,,3:16.28,3:08.58,,,,
Ludivine Gay-Crosier,,,,,,,,,2:30.55,2:30.98,,2:32.21,,,2:27.50
Laurane Courbat,,,,,,,,,,,,3:00.36,,,
Daniela Michel,3:08.63,2:41.68,2:51.53,2:37.51,,,,,,,,,2:48.07,,
Yvonne Nussbaumer,,,,,,2:37.94,,2:30.83,2:30.55,2:32.13,,,,,
Silvana Walker,,,,,,,2:48.78,,,,,,,,
Zoe Ranzoni,,,,,,,,,,,2:18.87,2:18.61,2:16.54,2:12.62,2:19.16
Nadine Brülisauer,,,,,,,,,,,,,2:59.40,,
Marion Ryser,,,,,,,,,,,2:28.17,2:29.05,2:30.91,2:35.99,2:31.76
Nina Hedinger,,,,,,,,,2:47.44,,,,,,
Selina Barandun,,,,,,,,,,,,,2:47.43,,
Jessica Gehrig,,,,,,,,,,,,,2:59.44,,
Zita Buess-Watson,,,2:47.26,,,,,,,,,,,,
Janine Küttel,,,,,,,,,,2:39.69,2:46.00,2:45.05,,,
Mathilde Reteau,,,,,,,,,2:34.65,2:39.47,,,,,
Iris ELMASTAS,,,,,,,,,,,,,,,3:20.27
Sina Fehr,,2:42.13,,,,,,,,,,,,,
Elisa Parvex,,,,,,,,2:34.57,,,,,,,
Louise Jeannerat,,,,,,,,,,2:40.80,2:32.83,2:41.25,2:39.93,,
Deborah Wengi,,,,,,,,,,,,,,2:48.49,3:06.96
Melina Toubazis,2:24.53,2:20.28,2:19.27,2:33.20,,,,,,,,,,,
Laila Stössel,2:57.55,3:07.61,,,,,,,,,,,,,
Selina Reich,,,,,,,,,,,,,,,2:33.55
Jule Zitter,,,,,,,,,,,,,2:53.89,,3:17.38
Julie-Pearl Meyer,,,,,,,,,,2:31.25,2:30.38,2:27.81,2:25.94,2:24.99,2:28.57
Anja Camenzind,2:39.80,,,,,,,,,,,,,,
Michelle Zeltner,,2:35.71,2:26.87,2:21.22,2:20.32,2:18.79,2:21.43,2:20.69,,2:18.30,2:15.05,,,,
Emanuelle Curchod,,,,2:39.52,2:27.05,2:31.18,2:37.27,,,,,,,,
Linda Rutz-Oberholzer,2:17.48,2:14.86,2:11.07,2:17.12,2:13.76,2:16.49,,,,,,,,,
Tara Lucia Matzek,,,,,,,,,,,,,,,2:38.11
Samirah Aigbe,,,,,2:36.38,2:37.30,2:51.69,,3:21.59,,,,,,
Michelle Eigenmann,,,,,2:28.24,,,,,,,,,,
Seraina Stettler,,,,,,,,,,,,2:33.48,2:29.18,,2:20.93
Lisa Gurtner,,,,,,,,,2:34.82,,,,,,
Manon Racine,,,,2:32.46,,,,,,,,,,,
Emmanuelle Huber,,,,2:43.79,,,,,,,,,,,
Annina Mösching,,,,,,,,,,,,,,,2:09.72
Mirca Sigrist,,,2:47.71,,,,,,,,,,,,
Margot Mc Adams,,,,,,,,,2:50.60,,,,,,
Anna Menzi,,,,,,,,,,3:12.81,,,,,
Laurien Van der Graaff,,,,,,,,,,,,2:21.25,,,
Iris Lauper,2:21.71,2:18.16,2:22.30,,2:25.24,,,2:14.41,2:14.86,2:19.63,,,,,
Elena Reimer,,,,,,,,,,,,,2:28.67,2:25.47,
Pauline Boillat,,,,,,,,,,,3:01.94,,,2:37.24,
Danielle Merlo,,,,,,,,,,,,,2:38.83,,
Antonella Lardi,,,,,,,2:21.15,2:16.17,2:18.04,,2:19.35,,,,
Chiara Lenzo,,,,,,,,,,2:56.07,2:51.31,,3:00.94,,
Patrizia Besomi,3:39.38,3:31.24,,,,,,,,,,,,,
Daria Degen,,,,,,,,,,,,2:32.91,2:33.62,2:30.09,
Vera Stocker,,,,,,,,,,,,2:44.37,,2:37.69,
Christina Walker,,,,,,,,,,,,,2:42.53,,
Kerstin Suter,,3:00.85,,,,,,,,,,,,,
Laura Tarchini,,,,,,2:59.10,,,,,,,,,
Julie Wegmüller,,,,,,,,,,,,,2:34.72,,
Solène Grand,,,,,,,,,,,,2:51.78,,,
Ellen Sprunger,,2:26.01,2:16.33,2:13.29,2:32.22,2:13.80,2:15.44,2:14.83,2:12.93,,2:17.03,2:18.03,,,
Daniela Schlatter,,,,,,2:56.42,,,,3:02.64,2:50.87,,2:51.24,,
Flavia Germann,,,,,,,,,,3:04.01,2:56.10,,2:44.17,,
Selina Kathriner,,2:42.68,2:40.17,,,,,,,,,,,,
Veronica Marxer,,,,,3:06.60,,,,,,,,,,
Jasmine Moser,,,,,,2:35.86,2:34.48,,,2:36.46,,,,,
Laurie Marchand,3:11.67,,,,,,,,,,,,,,
Julie Sieber,,,,,,,,,,,,,3:01.23,,
Santina Malacarne,,2:14.33,2:11.30,2:14.38,2:16.39,2:39.01,,,,,,,,,
Kyra Wild,,,,,,,,,2:46.29,,,,,,
Alexandra Bill,,,,,2:22.50,,,,,,,,,,
Florence MULLER,,,,,,3:32.63,,,,,,,,,
Laura Messerli,,,,,,,,,,,,,3:24.87,,3:23.60
Sonja Andenmatten,,,,,,,,,2:15.90,2:12.63,2:08.58,2:08.42,2:10.25,2:07.23,
Ella Bacchetta,,,,,,,,,,,2:26.48,,,,
Anna Huber,,,,,,,,,,,,,,2:36.66A,2:24.75
Veronica Vassalli,,,2:33.99,,,,,,,,,,,,
Julia Hutter,,,,,,,,,,,,,2:57.35,,
Corinne Stieger,,2:19.61,,,,,,,,,,,,,
Celine Schnider,,,,,,,2:39.14,2:39.85,,,,,2:47.40,,
Nicole Oberer,2:28.16,2:30.53,,,,,,,,,,,,,
Lena Bischofberger,,,,,,,2:54.18,,,,,3:03.75,,,
Ramona Loher,2:36.98,,2:39.80,2:33.78,2:34.32,,,,,,,,,,
Carolina Croci,3:20.70,3:19.51,,,,,3:19.70,,,,,,,,
Carla Biasotto,,,,,,2:53.26,,,,,,,,,
Anita Reiter,,,,,,,,,2:52.13,,,,,,
Helen Schönbächler,,,,,,,,,,,2:28.38,2:27.15,2:21.62,,2:26.87
Caroline Dorsaz,,,,,,,,,,,,,,3:26.17,
Anya Mauroux,,,,,,,,,,,,,2:42.41,,
Sabrina Innocenti,,,,,,,,2:33.79,2:27.47,2:19.79,2:19.19,2:20.25,,,
Mélissa Page,,2:33.85,,,,,,,,,,,,,
Anja Kolb,,,,,,,,,,,,,2:44.64,,
Beatrice Fiechter-Gygax,2:31.28,3:10.00,,,,,,,,,,,,,
Seraina Emmenegger,,,,,,,,,2:34.32,,,,,,
Constance Renevey,,,,,,,,,,,,,,,2:54.51
Chloe Eaton,,,,,,,,2:39.09,2:32.30,,,,,,
Nadja Riva,,,,,,,,,,3:05.34,,,,,3:12.54
Mylène Hofer,2:27.51,2:30.54,2:29.27,,,,,,,,,,,,
Emily Strate,,,,,,,,,,,,,,,2:57.88
Chiara Poletti,,,,,,,,,,,2:42.68,,,,
Anna-Lena Gnos,,,,,,,,,,,,,,,2:51.16
Lucila Buschor,,,,2:59.51,2:57.74,,,,2:45.98,,,,,,
Camille Häusli,,,,,,2:19.18,,,,,,,,2:36.16,
Florence Epiney,,,,,2:46.48,,2:40.78,2:45.52,,,,,,,
Martina Steiner,,,,,,,,,,,,,2:37.27,,
Xenja Gügi,,,,,,,,,,,,,,2:41.95,
Milica Djurdjevic,,,,,,,,,,,,,,,2:53.32
Lena Peter,,,,,,,,,,,,,,,2:41.59
Nadine Hofer,,,,,2:49.59,2:53.35,,,,,,,,,
Malika Ducommun,2:38.04,,,,,,,,,,,,,,
Sheena Frei,,,,,,2:51.26,3:01.80,2:56.37,2:55.91,,,,,,
Laura Giger,,,,,,,,,,2:26.98,2:36.58,,,,
Sophie Gürtler,,,,,,,,,,,,,,,2:47.72
Marina Koch,,,,,,,,,,,,2:34.13,,,
Jana Abel,,,,,,,,,,2:38.57,2:25.03,2:22.22,2:19.87,2:21.21,2:24.78
Noemi Wagner,,,,,,,,,,2:36.11,2:34.77,,,,
Franziska Streit,2:22.61,2:28.61,,,,,,,,,,,,,
Julia Francesca Kropf,,,,,,,,2:29.07,2:32.02,2:27.27,2:21.68,2:23.60,2:26.05,,
Elisa Fior,2:29.65,,,,,,,,,,,,,,
Andrea Köppel,2:41.44,2:45.14,,,,,,,,,,,,,
Irene Degen,2:33.42,,,,,,,,,,,,,,
Danielle Tresch,,,2:46.74,,,,,,,,,,,,
Camille Wernli,,,,,,,2:53.34,,,,,,,,
Michèle Beljean,,,,,,,,,,,2:38.80,,,,
Stéphanie Veillard,,,,2:36.09,,,,,,,,,,,
Daniela Reinhard,,3:33.62,,,,,,,3:22.56,,,,,,
Katja Trabold,,,,,,,2:31.99,,,,,,,,
Noëmi Jakober,,,,,,,,,,2:18.01,2:13.51,2:10.08,2:10.54,2:12.09,2:19.48
Alina Sönning,,,,,,,,,,,2:28.06,2:23.10,2:23.58,2:19.35,2:17.33
Michelle Bilgischer,,,,,,,,,,,2:28.52,2:20.74,2:21.33,,
Lisa Schneeberger,,,,2:40.13,,2:28.35,2:27.52,2:24.92,2:25.29,,,2:30.11,2:34.30,,
Naomi Anklin,,,,,,,,,,,,,2:38.30,,
Alexandra Joho,2:45.70,,,,,,,,,,,,,,
Mathilda Zanella,,,,,,,,,2:33.60,2:33.67,2:33.95,,,,
Myriam Sangiorgio,3:13.63,,,,,,,,,,,,,,
Nicole Gysi,,,2:53.62,,,,,,,,,,,,
Giulia Chèvre,,,,,,,,,2:55.03,,,,,,
Chloé Oberson,2:33.36,,,,,,,,,2:23.65,,,2:23.58,,
Eva Schindler,,,,,,,,,,,,,,2:47.40,
Chantal Scherrer,,,,,,,,,,,,,,2:32.64,
Corina Collenberg,,,,2:48.97,,,,,,,,,,,
Lorena Keller,,,,,,2:56.08,2:55.98,2:54.05,,,,,,,
Nicole Kocher,2:33.62,,,,,,,,,,,,,,
Bianca Lüssi,,,,,,,3:00.66,,,,,,,,
Ornella Pfister,,,,,,,,,,,,,2:45.96,,
Eveline Mosimann,2:50.85,,,,,,,,,,,,,,
Kenya Beutler,,,,2:58.58,3:14.94,3:06.26,,,,,,,,,
Daphne Bösch,,,,,,,,,2:29.16,2:32.55,,,,,
Cynthia Pidoux,,,,,,,,,,,,,,2:44.89,
Josy Bürki,,,2:59.94,,,,,,,,,,,,
Lea Widmer,2:49.08,,2:44.93,,,,,,,,,,,,
Nadine Monterosso,,3:07.12,3:13.61,3:11.37,2:58.20,,,,,,,,,,
Kiana Rösli,,,,,,,,,,,2:29.62,,,2:24.39,
Shirley Gebs,,,,,,,,,,,,,2:48.34,,
Lara Wasem,,,,,,,,,,,2:52.11,,,,3:14.51
Lucile Chapuis,,,,,,,,,,,,,,,2:51.31
Lucie Germanier,,,,,,,2:56.36,3:02.48,,,,,,,
Gioia Terinieri,,,,,,,,,,,2:40.49,,,,
Mégane Constantin,,,,,,,,,2:43.01,,,,,,
Delia Sclabas,,,,,,,2:21.81,,2:11.07,,2:07.35,2:04.30,2:01.29,2:02.35,2:08.52
Lena Mathys,,,,,,,,2:45.71,2:45.93,2:51.87,,,,,
