Nom,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Louis Cabanel,,,,,,,,,2:11.62,,,,,,
Jonathan Leitenberg,,,,2:48.72,,,,,,,,,,,
Mareks Moro,,,,2:17.68,,,,,,,,,,,
Simon Rumo,,,,,,2:27.78,,2:16.59,,2:20.63,,,,,
Florian Thonney,,,,,,,,,,,,,,2:05.34,2:01.53
Martin Murer,2:01.67,2:01.09,,,,,,,,,,,,,
Nathan Gyger,,,,,,,,,,2:18.26,,2:02.20,,,
Omar Corti,,,,,,,,,,,,,,,2:13.33
Lorenzo Güntert,,,,,,,,,2:08.41,,,,,,
Olivier Eschler,2:00.23,2:04.04,,,,,,,,,,,,,
Benedikt Büchenbacher,,,,,2:07.63,,,,,,,,,,
Louis Lazeiras,,2:06.23,,,,,,,,,,,,,
Malte Kölle,,,,,,,,2:28.17,,,2:09.38,,,,
Julien Christen,,,,,,,,,2:12.33,,,,,2:02.81,
Tim Marr,,,2:11.69,,,,,,,,,,,,
Mattia Innocenti,,,2:07.76,2:03.54,1:54.93,1:54.33,,1:55.06,,,,,,,
Gaëtan Amez-Droz,,2:29.84,2:26.99,2:17.24,,,,,,,,,,,
Michael Barmet,2:06.84,2:17.50,,,,,,,,,,,,,
Romain Luescher,,,,,,,2:01.87,1:56.54,1:55.17,1:54.34,,,1:54.51,1:57.21,
Ybrah Shimay,,,,,,,,,,,,,,2:14.09,2:15.24
Samuel Varrin,,,,,,,2:22.28,2:14.18,,,,,,,
Tim Meichtry,,,,,,,,,1:59.98,1:57.62,1:55.90,1:52.29,,,
Moritz Hess,,,,,,,2:26.28,,,,,,,,
Daniel Gehring,2:17.55,2:16.49,,,,,,,,,,,,,
Andreas Kyburz,,,,,,,,,,,,2:05.20,,,
David Rodriguez,2:13.97,2:16.00,,,,,2:20.53,,2:24.94,,2:21.69,2:23.54,,2:24.21,2:26.15
Tim Stichel,,,,,,,,,,,,2:27.98,,,
Nico Kalberer,,,,,,,,,,3:08.88,2:49.52,,,,
Joel Mattle,2:07.37,2:02.02,1:59.65,,2:07.23,,,,,,,,,,
Felix Huber,2:16.83,,,,,,,,,,,,,,
Tobias Lüthi,,2:02.07,2:01.52,1:57.22,1:56.82,1:55.23,1:55.46,1:52.48,1:53.73,1:53.13,1:53.92,1:55.26,1:58.76,1:56.96,1:57.82
Matthias Barth,,,,2:10.92,1:58.28,1:54.42,1:55.44,1:56.08,2:06.59,,,,,,
Meddy Fouquet,,,,,,,,,,1:53.45,1:54.88,1:56.00,1:54.05,1:53.01,1:54.36
Elia Baumann,,,,,,,,,,2:09.82,2:02.14,1:59.68,1:57.74,1:58.00,2:00.33
Andrin Ehammer,,,,,,,2:54.48,2:46.06,,,,,,,
Charles Devantay,,,,,,,,,,,,,1:58.24,1:57.17,
Dylan Poletti,,,,,,,,,,,,,,,2:27.45
Stefan Kenel,,,,,,2:39.50,,,,,,,,,
Marco Engeler,,,,,,2:17.03,2:02.56,2:04.04,2:03.27,,,1:58.37,1:57.51,2:00.39,
Robin Oester,,,,,,,,,,2:00.13,1:55.89,1:51.46,1:53.69,1:50.31,1:51.12
Jonas Leuenberger,,,,,,2:03.53,2:01.73,1:58.63,1:59.26,1:58.73,1:58.49,2:02.92,2:04.38,,
Ivan Pelizza,,,,,,,,,,,,,,2:01.65,1:56.78
Daniel Spadin,,1:59.46,1:57.31,1:54.81,1:56.27,,,,,,,,,,
Daniel Saguer,,,2:02.74,1:58.53,1:56.62,,2:00.52,,,,,,,,
Rafael Zimmermann,,,,,,,2:16.16,2:05.39,2:02.37,2:00.97,2:00.30,1:57.61,1:55.37,1:53.90,1:57.32
Maarten Verhelst,,,,,,,1:59.63,2:01.51,,,,,,,
Fabian Downs,,,,,,,,,,,2:00.92,,,,
Nicolas Studer,,,,,,,,,,,,,,,2:17.50
David Moy,,,,,2:11.82,,,,,,,,,,
Yannick Jeanmaire,,,,,,,,1:59.91,,,,1:58.55,1:58.62,2:00.53,
Patrick Schweiger,2:21.47,2:18.27,,,,,,,,,,2:24.06,,,
Samuel Eschbacher,,,,,,,,,,2:18.84,,,,,
Lukas Rüegger,,,,,,,,,,2:06.24,2:00.49,,,,
Giona Lazzeri,,,,,,,,,,,,2:18.54,2:14.43,2:17.16,2:14.97
Séverin Gerber,,2:19.01,2:08.60,2:05.57,2:23.14,,,,,,,,,,
Tiziano Sorrenti,,,,,2:08.04,,,,,,,,,,
Luca Barras,,,,,,2:08.09,2:03.21,2:01.00,1:59.36,2:07.53,,,,,
Yann Bieri,,,,2:09.98,,,,,,,,,,,
Evazali Nazari,,,,,2:19.06,,,,,,,,,,
Philipp Karth,2:02.87,,,,,,,,,,,,,,
Lorenzo Lafranchi,2:03.07,,,,,,,,,,,,,,
Jonas Gafner,,,,2:13.13,,,,,,,,,,,
Jan Steiner,,,,,,,,,,2:19.69,,,,,
Stefan Lombriser,,,,,,,2:01.34,2:02.66,,,,,,,
Paul Waroquier,,,,,,,,,,,,2:05.39,,,
Lukas Mosimann,2:32.15,,,,,,,,,,,,,,
Marco Maffongelli,,,,,4:02.40,,1:57.49,1:55.41,1:54.67,1:55.68,1:54.95,1:56.91,,1:57.29,
Raphael Neff,,,,,,3:18.22,,,,,,,,,
Arthur Stenske,,,,,,,2:31.74,,,,,,,,
Andreas Feller,2:17.82,,,,,,,,,,,,,,
Louca Vuilleumier,,,,,,,,,,2:12.49,,,,,
Tiziano Zarro,,,,,2:26.38,,,,,,,,,,
Geoffrey Beuchat,,,,,,,2:21.54,2:19.49,2:19.40,,,,,,
Oliver Daniel Senn,,,,,,,,,,,2:18.54,,,,
Cedric Meyer,,,,,,,,,,,,,,2:08.35,
Kyflay Fshatsion,,,,,,,,,,2:10.26,,,,,
Lukas Stähli,,,,,,1:58.20,,,,,,,,,
Levi Rüegg,,,,,,,,,,,3:04.64,,,,
Kaan Irmak,,,,,,,,,,,2:21.83,,,,
Jonathan Lauber,,2:27.56,,,,,,,,,,,,,
Marc Jakob,,,,,,,,,,2:13.88,,,,,
Mathias Gasser,2:04.22,,,,,,,,,,,,,,
Amine Reimann,,,,,,2:20.22,2:26.42,,,,,,,,
Mario Tiralosi,,,,,,,,,2:10.99,2:05.43,2:06.41,2:11.00,,,
Florian Rittiner,,,2:20.42,,,,,,,,,,,,
Matteo Favre,,,,,,,,,,,,,,2:12.46,
Alex Voegelin,,,,,,,,,,,,,,,2:03.62
Ioan Zaizan,,,,1:50.87,1:56.94,,,,,,,,,,
Jamie Buob,,,,,,,,,,,2:46.22,2:44.30,2:51.85,,
Abraham Adhanom,,,,,,,,,,,,,2:15.12,2:08.04,
Abdi Salam Ali,,,,,,,,,,,,,,2:05.24,
Elias Wermuth,,,,,,,,2:15.16,2:16.41,,,,,,
Marc Bareth,2:02.45,1:57.78,1:55.79,1:54.72,1:52.85,,,,,,,,,,
Lorenzo Dalessi,,,,,2:18.21,,2:10.56,,,,,,,,
David Perriard,,,,,2:19.57,,,,,,,,,,
Joel Kälin,,,,,,2:38.72,,,,,,,,,
Philipp Buser,,,,,,,,,,,,,,,2:28.79
Pascal Heer,,,,,,,2:10.54,1:59.04,1:58.95,1:58.25,2:01.14,,,,
Jérémie Fleury,,,,,,,,,2:08.57,2:05.06,2:03.16,1:57.60,1:56.59,1:57.27,1:56.46
Anthony Amici,,,,,,,2:31.78,,,,,,,,
Robin Fayan,,,,,,,,,,,1:55.30,1:54.20,,1:53.49,
Kevin Waldburger,,,,,,,2:56.47,,,,,,,,
Simone Nolli,,,,2:21.74,2:08.01,2:05.27,2:05.32,,2:08.29,,,,,,
Tobias Ramseyer,,,,,,,,,,2:12.74,2:08.53,2:06.21,,,
Stephen Staehli,,,,,,,1:58.14,,,,,,,,
Rémi Gerber,,,,,,,,,,2:14.41,2:08.41,2:05.25,,2:02.10,
Cédric Wildi,,,,,,,,,,2:27.03,,,,,
Matthias Keller,,,,1:59.30,1:56.81,1:58.07,,1:53.45,1:55.12,1:53.87,,,,,
Pascal Bucher,2:05.85,2:01.52,,2:01.03,,,,,,,,,,,
Vinzenz Wolf,,,,,,,,,,2:14.42,2:04.76,2:01.64,1:56.50,1:58.56,1:59.16
Loïc Ruchat,2:04.02,1:57.33,1:57.11,1:54.75,,,,,,,,,,,
Loris Pellaz,,,,,,,,,,,2:00.89,1:59.31,1:57.70,,1:56.70
Christian Bärtsch,2:11.85,,,,,2:06.32,,,,,,,,,
Simon Ammann,,,,,,,,,2:03.96,2:04.37,1:59.26,1:58.53,,1:59.40,
Luca Stark,,,,,,,2:45.61,,,,,,,,
Julian Sträuli,,,,,,,,,,,,,,,2:04.59
Marcel Weber,1:58.07,1:58.41,1:59.57,1:56.82,1:58.87,1:59.00,2:01.23,,,,,,,,
Gary Othenin-Girard,,,,2:27.74,,,,,,,,,,,
Daniele Speziali,,,,,2:04.96,,,,,,,,,,
Samuel Kolb,,,,,,,2:05.72,2:17.57,,,,,,,2:05.00
Patrick Zbinden,,,,,,,,2:03.27,,,,,,2:03.63,
Kevin Rey,,,,,,,,,,,,,2:15.76,2:08.86,
Markus Schmid,,,,,,2:10.74,,,,,,,,,
Denis Amrein,2:03.86,,,,,,,,,,,,,,
Leandro Looser,2:19.92,2:14.54,2:11.67,,,,,,,,,,,,
Oliver Meister,,,,,,,,2:00.18,,,,,,,
Alan McDonald,,,,,,,,,,2:26.22,,,,,
Sandro Wegmann,1:51.33,1:52.88,,,,1:55.06,,,,,,,,,
Gian-Luca Reinhard,,,2:07.25,2:05.15,,,,,,,,,,,
Lukas Ebneter,1:55.58,2:00.06,,,,,,,,,,,,,
Irian Nathan,,,2:20.26,2:17.62,2:14.95,,,,,,,,,,
Roberto Simone,2:01.16,1:57.34,1:54.89,1:53.56,1:56.58,1:57.62,1:57.78,1:54.91,1:53.32,1:55.15,1:54.56,1:55.60,1:57.02,1:58.49,2:00.19
Basil Roth,,,,,,,,,2:22.01,2:08.25,2:05.91,2:04.22,2:06.80,2:09.10,
Cyrus Godarzi,,2:19.97,,2:08.02,,,,,,,,,,,
Sandro Do Nascimento,2:07.04,,,,,,,,,,,,,,
Noé Bolinger,,,,,,,,,,,,,2:15.43,,
Juan Messerli,,2:32.96,,,,,,,,,,,,,
Damian Nydegger,,,,,2:20.59,,,,,,,,,,
Gzim Imeri,,,,,,2:11.84,2:05.77,2:02.84,1:57.51,1:59.69,,,,,
Nick Schönenberger,,,,,,,,2:42.05,,,,,,,
Nico Schneider,,,,,,,,,2:12.97,,,,,,
Timo Roth,,,,,,,,,,,1:57.20,1:51.98,1:52.44,1:53.76,1:56.56
Alex Lunghi,,,,2:05.25,2:00.26,,1:56.67,1:57.28,1:55.51,,,,,,
Marco Biland,,,,,,,,,,,,,2:19.84,,
Patrick Rohr,,,2:15.93,1:57.11,1:56.01,,1:55.58,,1:53.25,,1:53.49,,,1:51.41,
Tommaso Marani,,,,,,,,,,,,2:04.19,2:00.51,2:00.10,2:01.89
Valdet Dinaj,,,,,,2:11.30,2:15.28,,,,,,,,
David Roschewitz,,,,,,,,2:28.24,,,,,,,
Astrit Kryeziu,,,,,,,1:50.90,,,,,,,,
Simon Porras,,,,,,,2:01.77,,2:00.15,1:59.60,,,,,
Silvan Ryser,,,,,,,,,,,,,,2:07.56,
Robert Morhard,,,,,,,,2:00.53,,,,,,,
Christian Morf,,2:31.36,,,,,,,,,,,,,
Joel Hegner,,,,,,,,,,,,,,,2:19.41
Thierry Kapp,,,,,,,,2:12.12,2:13.31,,,,,,
Pierre Perruchoud,,,,,,,,,,,,,2:01.88,2:00.97,1:54.43
Alexandre Jodidio,,,,,1:57.98,1:58.39,,,,,,,,,
Nikolaj Murašov,,,,,,,,,,,,,,,1:59.90
Eric Galli,,,,,,,,2:09.26,,,,,,,
Dennis Buitendijk,,,,,3:11.68,,,,,,,,,,
Mattia Tajana,,,,,,,,,,,,,,,1:56.53
Ramon Wächter,1:53.36,1:52.29,1:57.18,1:59.46,,,,,,,,,,,
Gregoir Laurent,2:14.34,,,,,,,,,,,,,,
Roman Häfliger,2:12.60,,,,,,,,,,,,,,
Florian Zogg,,,,,,,,,,,2:15.27,2:11.07,2:08.13,,
Jean-Jacques Perret,,,,,,,,,,,,,,2:04.14,
Flavio Beretta,2:53.61,,,,,,,,,,,,,,
Wehliye Keynan,,,,,,,2:03.00,2:10.26,,,,,,,
David Perrenoud,,2:11.91,,2:07.28,,,,,,,,,,,
David Wenzelburger,1:57.83,,1:59.80,,,,,,,,,,,,
Landry Jaquet,,,,,2:17.58,,,,,,,,,,
Arnaud Vuistiner,,,,,,,,,,,,,,,2:19.10
Aurélien Colomb,,,,,,,,,,2:20.17,,,,2:15.15,
Aruna Nathan,,,,,,2:13.28,2:07.27,2:10.65,,,,,,,
Bastian Wartmann,,2:09.32,2:03.53,,,,,,,,,,,,
Gil Suter,,,,,,,,2:18.13,,,,,,,
Nicolas Spycher,,2:03.50,2:01.19,,,,,,,2:02.00,,,,,
Samuel Delaloye,,,,,,2:19.81,2:08.31,,,,,,,,
Tobias Brunner,,,,,,,,,,2:13.02,,,,,
Olivier Boog,,,,,,,2:10.35,2:07.24,,,,,,,
Paul Deschamps,,,,,,,,,,,,,2:06.47,2:05.67,2:01.35
Diego Menzi,1:53.77,,,,1:55.10,1:55.45,1:53.86,1:56.02,,,,1:51.88,1:57.56,1:52.37,1:52.78
Elia Stampanoni,,,,,,2:11.86,,,,,,2:14.19,2:12.12,2:11.33,
Matthias Schönenberger,,,,,,,,,2:05.28,,,,,,
Simon Schüpbach,,,,,,,,2:04.19,1:57.28,1:57.15,1:57.29,,1:55.14,1:53.30,1:53.89
Pascal Schneider,,,,,,,,,,2:17.66,2:09.75,2:03.69,2:03.48,,
Tim Looby,,,,,,,,,,2:09.34,2:06.85,,,,
Quentin Christe,,,,,2:24.16,,,,,,,,,,
Christian Hutter,2:18.06,2:22.84,2:16.79,2:13.34,,,,,,,,,,,
Kevin Meier,2:10.86,2:05.76,,,,,,,,,,,,,
Kirian Guillou,,,,,,,,,,,,,,2:22.04,
Gabriele Cresta,,,,,,,2:14.88,,,,,,,,
Martial Raneda,2:03.84,1:58.41,1:56.00,1:54.50,,,,,,,,,,,
Santiago Forster,,,,,,,,,,,,2:18.39,,,
Marcel Strittmatter,2:17.66,,,,,,,,,,,,,,
Sämi Hänggi,,2:08.41,,,,,,,,,,,,,
Rafael Dorn,2:01.09,2:02.42,,,,,,,,,,,,,
Kevin Streiff,,,,,,,,2:12.63,,,,,,,
Urs Henggeler,,,2:11.30,2:17.11,,,,,,,,,,,
Rufai Isse Farah,,2:21.93,,,,,,,,,,,,,
Simon Knellwolf,,2:02.31,,,,,,,,,,,,,
Matteo Borri,,,,,,,,,,,,,2:39.30,,
Sami Ahmed,,,,,,,2:18.42,,,,,,,,
Tommaso Introzzi,,,,,,,,,,,,2:30.69,2:25.08,2:17.58,2:19.44
Miguel Allueva,,,,,,,,,,,1:54.40,,,,
Adrian Schwarz,,,,2:24.86,,,2:18.38,,,,,,,,
Jessy Kullmann,,,,,,,,,,2:29.35,2:13.46,,,,
Laurent Salzgeber,,,,,,1:59.68,1:58.64,,1:59.30,1:56.39,,,1:56.54,,
Florian Schweer,2:18.37,,2:05.59,2:04.52,,,,,,2:07.34,2:08.37,2:10.14,,,
Urs Schönenberger,,,,,,,,,1:56.19,,,1:53.53,1:56.55,2:00.75,
Samuel Morf,,1:58.48,1:58.97,,2:03.63,,,,,,,,,,
Jeremiah Mundy,,,,,,,,3:45.76,,,3:19.15,,,,
Alex Stricker,,,,,,,,,,,,,,,2:28.05
Anton Sökeland,,,,,,,2:18.63,,,,,,,,
Lars Schnyder,,,,,,,,,,2:04.78,,,,,
Yann Margot,2:06.74,,,,,,,,,,,,,,
Bastien Délèze,,,,,2:19.97,2:16.57,2:11.97,,,,,,,,
Marcel Schelbert,,,2:10.48,2:09.56,,,2:09.36,,,,,,,,
Mathieu Bichsel,,,,,,,,,,,2:21.22,,,2:16.35,
Victor Despland,,,,,,,,2:13.29,,,,,,,
Vincent Borens,,,,,,,,,,,,,,2:06.82,
Erik Schegg,,,,,,,,,,,,2:07.12,2:00.89,1:57.85,1:58.73
Daniel Blättler,1:56.02,1:54.50,1:55.51,1:55.94,1:55.86,1:55.57,1:55.79,1:57.24,1:56.04,1:59.73,1:59.94,2:03.51,2:04.78,2:09.49,
Sandro Jöri,,2:10.52,,,,,,,2:03.17,,,,,,
Santo Simmchen,,,,,,,3:50.88,3:45.11,,,,,,,
Loïc Schaller,,,,,,,,,2:02.33,2:12.26,,,,,
Reto Spicher,,,,,,,2:32.76,,,,,,,,
Martin Zampieri,,2:19.18,,,,,,,,,,,,,
Damian Köpfli,,2:25.96,2:18.56,2:13.84,,,,,,,,,,,
Aman Behabelom,,,,,,,,,,,,2:05.18,,,
Sebastian Riggenbach,2:09.47,,,2:14.00,,,,,,,,,,,
Yaffet Tamenu,2:04.40,,,,,,,,,,,,,,
David Schöpfer,,,,,2:06.58,2:02.61,1:58.72,1:56.85,1:55.31,1:53.53,1:50.99,1:53.89,,2:05.99,
Giacomo Tognolatti,,,,,,,,,,,,,,2:19.62,
Patrick Papadia,,,,,2:27.38,,,,,,,,,,
Oliver Läderach,1:53.33,1:54.36,,,,,,,,,,,,,
Julian Barbour,2:15.83,,,,,,,,,,,,,,
Lukas Maiori,,,,,2:23.13,2:22.41,,,,,,,,,
Lars Oliver Kreppke,,,,,,,,2:13.99,2:07.48,,,,,,
Camilo Irarragorri,,,,,,,,,,,,,,2:03.79,2:01.14
Fabian Ambühl,,,,,,,,,2:24.72,2:18.98,,,,,
Gian Moretto,,,,,,,,,,3:24.53,,,,,
Raphael Remy,,,2:15.78,,,,,,,,,,,,
Raphael Salm,1:56.62,1:53.44,1:52.47,1:51.52,1:51.34,1:50.91,1:51.29,1:51.36,1:52.72,1:51.14,1:50.68,,,,
Daniel Schönenberger,,,,,2:13.88,2:07.03,,2:06.99,,,,,,,
Edgar Haldimann,2:00.47,1:59.04,,2:00.28,,,,,,,,,,,
Hagos Boo,,,,,,,,,,,,2:05.93,,,
Stefan Elliker,2:00.96,1:57.68,1:58.33,,,,,,,,,,,,
Fabian Näpflin,,,,,2:32.56,,,,,,,,,,
Raphael Weber,,,,,,,2:06.78,,,,,,,,
Werner Pachinger,2:18.11,2:19.16,,,,,,,,,,,,,
Ludovic Mareemootoo,,,,,,,,,,2:22.94,2:18.26,,,,
Matthias Ballaman,1:50.82,1:50.94,1:51.58,1:52.23,1:52.94,,,,,,,,,,
Cédric Bouele,,2:08.54,2:05.14,2:17.42,2:11.71,,,,2:16.63,,2:14.47,2:31.69,2:23.77,,
Andrin Huber,,,,,,,,,,2:55.96,,,,,
Fabian Rupp,1:54.12,,,,,,,,,,,,,,
Miguel Vitali,,,,,,,,,,,2:13.90,2:12.38,2:07.51,,
Tedros Paulos,,,,,,,,,,,,,,,2:04.33
Vojtech Jon,,,,,,,,,,,,2:04.14,,,
Julien Stalhandske,,,,,,,,,,,2:03.91,1:58.97,1:55.18,1:52.06,1:52.13
Guozhong Tang,,,,,,,,,,2:17.19,,2:12.26,,,
Raphael Auf der Mauer,1:56.76,1:56.63,,,,,,,,,,,,,
Marcio Pereira,,,,,1:57.26,,,,,,,,,,
Kilian Savioz,,,,,2:19.61,,,,,,,,,,
Rolf Stebler,1:53.13,1:55.24,1:53.53,1:54.82,,2:05.22,,,,,,,,,
Marc-André Biner,2:09.17,2:05.98,,2:02.28,,,,,,,,,,,
Charlie Hofmann,,,,,,,,2:09.47,,,,2:04.95,2:00.17,2:01.30,
Nicola Rasero,,,,,,,,,2:14.82,,,,,,
Jonas Jörns,,,,,,,,,,,,,2:22.66,2:14.09,2:18.48
Thomas Brügger,2:05.72,,,,,,,,,,,,,,
Dominik Herren,,,,,,,,,,,1:58.36,1:59.05,1:57.52,,
Daniel Kuster,2:11.51,,,,,,,,,,,,,,
Fabian Haldner,,2:17.68,2:13.01,,,,,,,,,,,,
Sven Baumann,,,2:17.65,,,,,,,,,,,,
Ramon Christen,,,,,,2:13.26,,2:00.12,1:56.89,1:55.42,1:55.48,1:55.96,1:58.13,2:00.42,
Francesco Bertoli,,,,,,,,,2:26.52,,,,,,
Enea Ratti,,,,,,,,,,2:08.80,2:02.30,2:01.96,1:59.23,2:01.16,1:58.88
Evan Chapuis,,,,,,,,,,,,2:20.49,,,
Mathias Kunz,2:00.72,,2:00.75,2:05.28,2:06.18,,,,,,,,,,
Patrik Wägeli,,,,,,,,,,,,2:01.57,,,
Jan-Niklas Kreppke,,2:07.40,2:01.82,1:57.24,1:58.04,1:56.93,1:56.48,1:54.99,1:56.85,1:56.48,1:55.70,1:56.18,1:55.58,1:54.30,
Léonard Gogniat,2:06.01,,,,,,,,,,,,,,
Lars Oeschger,,,,,,,,,,,,,,,2:23.09
André Luder,1:58.33,,,,,,,,,,,,,,
Rolf Koch,,,,,,,,,,2:34.60,,,,,
Thomas Kamenzin,,,,,,,,,,,2:03.36,2:05.95,,,
Ivo Cavelti,,,,,,,,,,,,,2:34.73,,
Julien Seiler,,,,,2:24.31,2:16.82,2:08.45,2:04.69,2:04.73,2:11.63,,,,,
Rocco Dolce,,2:17.09,,,,,,,,,,,,,
Silvan Rohr,,,,,,,,,,2:02.89,2:02.15,2:02.96,2:03.21,2:00.47,1:58.16
Daniel Schmidlkofer,,,,,,,,,,,,,,,2:09.07
Olivier Theurillat,,,,,,,,,,,,2:12.64,2:04.68,,
Elia Taminelli,1:56.00,1:55.70,1:58.73,1:59.64,,,,,,,,,,,
Guillaume Cachelin,,,,,,,,,,,,,,1:58.67,
Julien Carrel,,,,,,,,2:15.97,,,,,,,
Matthieu Bührer,,,,,,,,,,,,,,,2:14.44
Danilo Doninelli,,,,,,,2:13.11,2:14.09,,,,,,,
Roberto Delorenzi,,,,,,,,,,2:08.51,2:08.32,,,,2:00.43
Marco Zweili,,,,,,,,2:06.25,,,,,,,
Miguel Luzi,,,,,,,,2:41.59,,,,,,,
Iacopo Rossi,,,,,,,,,,,,2:08.41,,,
Alessandro Castelli,,,,,,,2:05.38,,,,,,,,
Paul McIntyre,,,,,,,,,,,,,,,1:59.15
Jan Schnyder,,,,,,,,,,,2:20.64,2:11.12,2:12.23,,
Gabriele Bianchi,,,,2:47.04,,2:18.96,,,,,,2:20.64,,,
Kevin Thoma,,,,,,,,,,2:20.54,,,2:14.52,,
Marco Kern,1:51.68,1:50.61,1:51.47,1:51.32,1:51.47,1:54.05,1:51.60,1:54.83,1:54.33,1:54.41,,2:00.02,,1:58.82,
Matteo Zanasco,,,,,,,,,2:08.89,,,,,,
Adrian Grisel,,,,,,,,,2:02.10,2:00.72,1:59.34,,,,
Daniel Bär,2:04.22,2:06.78,,,,,,,,,,,,,
Johannes Burkard,2:15.29,,,,,,,,,,,,,,
Alexander Schwab,,,2:17.44,2:16.45,2:15.53,,,,,,,2:19.87,,,
Marcel Briggen,1:54.33,1:54.22,1:54.97,1:55.31,1:53.53,1:54.81,1:54.04,1:54.83,,1:54.91,1:56.09,1:57.57,2:00.56,,
Laurent Jospin,,,2:38.07,,,,,,,,,,,,
Jonathan Fleury,,,,,2:09.80,,,,,,,,,,
Killian Geydet,,,,,,,,,,,2:21.74,,,,
Julien Berset,,,,,,,,,,,,,2:19.22,,
Marco Wyss,,,,,,,,,2:15.67,,,,,,
Mike Buob,,,,,,,,,,2:46.59,2:41.24,2:31.88,2:36.68,,
Samuel Stähli,,,,,2:07.44,2:08.14,2:05.15,2:11.16,2:08.68,,,,,,
Carlo Donati,2:07.34,,2:04.96,,,,,,,,,,,,
Maxime Zermatten,1:57.65,1:53.10,1:53.14,1:53.43,,,,,,,,,,,
Benjamin Rajendram,,,,,,,,,,,,2:14.21,,,
Yared Daniel,,,,,,,,2:10.72,,,,,,,
Joel Drittenbass,,2:03.07,,,,,,,,,,,,,
Adrian Scherrer,,,,2:12.87,,,,,,,,,,,
Simon Andreas Wüthrich,,,,,,,,,,2:11.00,,,,,
Nicola Gilg,,,,,,,,,,,,,,1:58.10,1:57.10
Tiago Lima,,,,,,,,,2:21.74,,,,,,
Timothy Nwogor,,,,,,,,,,,,,,2:04.90,
Jens-Michael Gossauer,,,,,2:04.10,,,,,,,,,,
Stephan Wullschleger,1:56.08,1:56.39,1:57.95,1:58.45,,2:02.17,1:58.96,,,,,,,,
Zeresenay Michiel,,,,,,,,,,2:04.31,2:06.83,2:06.14,,,
Leonida Stampanoni,,,,,,,,,2:18.62,,,,,,
Severin Müller,,,,,,,2:24.62,2:11.83,2:11.74,2:08.61,,2:12.86,,,
Andreas Kropf,2:01.22,1:52.00,1:53.41,1:52.92,2:02.43,,,,,,,,,,
Christian Isler,,2:02.73,,,,,,,,,,,,,
Philipp Allemann,,,,,,2:24.02,,,,,,,,,
Simon Rohrbach,,,2:00.19,,,,,,,,,,,,
Julien Gobat,2:30.04,2:20.70,,,,,,,,,,,,,
Simon Bill,,,,,1:58.11,1:55.59,1:54.76,1:56.18,2:01.91,,,,,,
David Hodel,,,,,,,,,2:16.72,,,,,,
Angelo Melera,,,,,,,,,,2:12.66,2:08.05,2:06.69,,,
Jay Slowik,,,,,,,2:02.07,,,,,,,,
Andrea Folchi-Vici,,,,2:19.90,,,,,,,,,,,
Simon Käser,,,2:18.27,2:09.43,2:07.34,,,,,,,,,,
Jann Hayenga,,,,,,,,,2:15.73,2:10.11,2:04.82,2:02.78,,2:07.54,
Christoph Graf,,,,,1:58.84,,,1:52.67,1:51.15,1:52.36,1:53.04,,,,
Cornel Zwahlen,,,,,,,,2:03.01,,,,,,,
